,seed,alpha,deg,n,d,method,time,sig_diff,TPR,FPR,SHM
403,1236,0.01,3,100,27,2,0.008,34.19124257,0.26,0.011782032,41
404,1237,0.01,3,100,27,2,0.011,35.45662544,0.285714286,0.014705882,41
405,1238,0.01,3,100,27,2,0.014,31.71746488,0.338983051,0.008955224,40
406,1239,0.01,3,100,27,2,0.008,32.31348571,0.289473684,0.01447178,31
407,1240,0.01,3,100,27,2,0.008,32.23050408,0.272727273,0.010385757,39
408,1241,0.01,3,100,27,2,0.008,35.57849885,0.275,0.01161103,30
409,1242,0.01,3,100,27,2,0.022,33.12955533,0.47826087,0.007320644,27
410,1243,0.01,3,100,27,2,0.017,35.25899676,0.355932203,0.010447761,40
411,1244,0.01,3,100,27,2,0.012,32.52131445,0.29787234,0.013196481,36
412,1245,0.01,3,100,27,2,0.007,33.92150008,0.254901961,0.010324484,39
413,1246,0.01,3,100,27,2,0.009,33.82246255,0.166666667,0.014430014,33
414,1247,0.01,3,100,27,2,0.018,35.35485572,0.254901961,0.014749263,39
415,1248,0.01,3,100,27,2,0.007,36.3878492,0.255319149,0.014662757,39
416,1249,0.01,3,100,27,2,0.007,33.57082102,0.272727273,0.008759124,33
417,1250,0.01,3,100,27,2,0.012,32.05020267,0.265306122,0.010294118,36
418,1251,0.01,3,100,27,2,0.007,32.87367856,0.282051282,0.011594203,32
419,1252,0.01,3,100,27,2,0.007,34.53619813,0.441860465,0.005830904,25
420,1253,0.01,3,100,27,2,0.007,32.86405101,0.282608696,0.010248902,37
421,1254,0.01,3,100,27,2,0.008,34.68052767,0.266666667,0.016081871,39
422,1255,0.01,3,100,27,2,0.014,31.22584148,0.24,0.014727541,38
423,1256,0.01,3,100,27,2,0.008,35.50107037,0.244444444,0.016081871,36
424,1257,0.01,3,100,27,2,0.007,33.32935736,0.225,0.013062409,35
425,1258,0.01,3,100,27,2,0.008,35.56170163,0.346153846,0.005908419,31
426,1259,0.01,3,100,27,2,0.008,34.31093751,0.271186441,0.011940299,46
427,1260,0.01,3,100,27,2,0.008,33.30522231,0.263157895,0.007440476,43
428,1261,0.01,3,100,27,2,0.007,34.3143178,0.257142857,0.011527378,27
429,1262,0.01,3,100,27,2,0.007,30.9220023,0.181818182,0.01459854,39
430,1263,0.01,3,100,27,2,0.008,34.96561461,0.2,0.01793722,53
431,1264,0.01,3,100,27,2,0.008,34.25297229,0.304347826,0.008784773,31
